读者之声	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=1&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2002	中国计算机用户	2008	2008年Z2期
CRM的变身术	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=2&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2003	中国计算机用户	2008	2008年Z2期
即时通讯工具之争	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=3&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2004	中国计算机用户	2008	2008年Z2期
番茄花园的罪与罚	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=4&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2005	中国计算机用户	2008	2008年Z2期
天下	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=5&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2006	中国计算机用户	2008	2008年Z2期
尹传东:经历IT40年	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=6&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2007	中国计算机用户	2008	2008年Z2期
知识库如何成为系统平台?	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=7&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2008	中国计算机用户	2008	2008年Z2期
打造应用导向的知识库平台	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=8&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2009	中国计算机用户	2008	2008年Z2期
构建企业完整的知识体系	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=9&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2011	中国计算机用户	2008	2008年Z2期
知识管理的三个关键点	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=10&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2012	中国计算机用户	2008	2008年Z2期
CCU读者俱乐部 会员评论	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=11&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2013	中国计算机用户	2008	2008年Z2期
把脉医疗信息化	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=12&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2014	中国计算机用户	2008	2008年Z2期
向ITIL看齐	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=13&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2015	中国计算机用户	2008	2008年Z2期
挑战“租赁服务”新市场	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=14&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2016	中国计算机用户	2008	2008年Z2期
企业研发也能“无中生有”	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=15&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2017	中国计算机用户	2008	2008年Z2期
打破软件开发的思维僵局	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=16&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2018	中国计算机用户	2008	2008年Z2期
金融科技助力业务创新	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=17&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2019	中国计算机用户	2008	2008年Z2期
六西格玛保障持续成功	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=18&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2020	中国计算机用户	2008	2008年Z2期
振华港机:科技含量源自信息化	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=19&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2021	中国计算机用户	2008	2008年Z2期
锻造大型企业“两栖型”CIO	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=20&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2022	中国计算机用户	2008	2008年Z2期
数据管理支持协同作业	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=21&dbcode=cjfq&dbname=CJFD0608&filename=YHJS2008Z2023	中国计算机用户	2008	2008年Z2期
