发展金融科技与组织架构构想	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=1&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012000	计算机系统应用	2000	2000年12期
银行CALL CENTER系统的设计与实现	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=2&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012001	计算机系统应用	2000	2000年12期
基于Internet的虚拟网络校园系统	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=3&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012002	计算机系统应用	2000	2000年12期
铁路车号自动识别系统(ATIS)实现的技术关键	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=4&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012003	计算机系统应用	2000	2000年12期
IBM RS/6000新纪元——访IBM大中华区互联网服务器部总经理俞伟先生	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=5&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012004	计算机系统应用	2000	2000年12期
分布式数据库中维持数据副本一致性的方法——SQL Server 7.0数据复制的原理及应用	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=6&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012005	计算机系统应用	2000	2000年12期
IPOA中服务优先权技术的实现	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=7&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012006	计算机系统应用	2000	2000年12期
ADO/OLE DB数据访问技术初探	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=8&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012007	计算机系统应用	2000	2000年12期
Linux内核技术特性及升级	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=9&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012008	计算机系统应用	2000	2000年12期
网络操作系统的目录服务	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=10&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012009	计算机系统应用	2000	2000年12期
TCP/IP网络广播风暴控制技术	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=11&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012010	计算机系统应用	2000	2000年12期
报业办公自动化的高可用性方案	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=12&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012011	计算机系统应用	2000	2000年12期
基于C/S的移动通信营销管理信息系统	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=13&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012012	计算机系统应用	2000	2000年12期
用Delphi开发数据库的编程方法	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=14&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012013	计算机系统应用	2000	2000年12期
利用Windows API实现ODBC的自动设置	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=15&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012014	计算机系统应用	2000	2000年12期
PB中应用Windows联机帮助的设计与实现	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=16&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012015	计算机系统应用	2000	2000年12期
自定义中文输入法的自动安装	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=17&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012016	计算机系统应用	2000	2000年12期
如何监视和清除网络中非法计算机的入侵	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=18&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012017	计算机系统应用	2000	2000年12期
PB中DataWindow的数据保护及实现	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=19&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012018	计算机系统应用	2000	2000年12期
基于COM的ActiveX控件在网络中的应用	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=20&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012019	计算机系统应用	2000	2000年12期
Unicenter TNG 在大亚湾核电站的推广	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=21&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012020	计算机系统应用	2000	2000年12期
软件配置管理	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=22&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012021	计算机系统应用	2000	2000年12期
Windows 终端——一场企业管理模式的革命	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=23&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012022	计算机系统应用	2000	2000年12期
业界动态	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=24&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200012023	计算机系统应用	2000	2000年12期
企业竞争力与信息战略的抉择(下)	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=10&CurRec=1&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200011000	计算机系统应用	2000	2000年11期
COTS技术在企业中的应用	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=10&CurRec=2&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200011001	计算机系统应用	2000	2000年11期
医学图像存档及通信系统的设计与实现	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=10&CurRec=3&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200011002	计算机系统应用	2000	2000年11期
移动通信基站环境数据远程监测系统的设计与实施	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=10&CurRec=4&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200011003	计算机系统应用	2000	2000年11期
闲置设备交易网络信息系统的设计	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=10&CurRec=5&dbcode=cjfq&dbname=CJFD9902&filename=XTYY200011004	计算机系统应用	2000	2000年11期
