谁来担纲?CIO跨世纪的企业信息主管	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=1&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ1998S1007	IT经理世界	1998	1998年S1期
是“补”,是“药”,还是“饭”?	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=2&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ1998S1008	IT经理世界	1998	1998年S1期
CIO角色	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=3&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ1998S1009	IT经理世界	1998	1998年S1期
对传统的挑战	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=4&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ1998S1010	IT经理世界	1998	1998年S1期
系统管理两言堂	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=5&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ1998S1011	IT经理世界	1998	1998年S1期
系统管理能否悠哉	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=6&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ1998S1012	IT经理世界	1998	1998年S1期
不拖业务部门的后腿	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=7&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ1998S1014	IT经理世界	1998	1998年S1期
虚拟数据仓库	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=4&CurRec=8&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ1998S1016	IT经理世界	1998	1998年S1期
编者的话	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=9&CurRec=1&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199820000	IT经理世界	1998	1998年20期
读者之声	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=9&CurRec=2&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199820001	IT经理世界	1998	1998年20期
生产计划	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=9&CurRec=3&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199820014	IT经理世界	1998	1998年20期
名词解释	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=9&CurRec=4&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199820015	IT经理世界	1998	1998年20期
游牧狩猎群体——在变化的恶劣环境中生存发展	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=9&CurRec=5&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199820019	IT经理世界	1998	1998年20期
火的感觉	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=9&CurRec=6&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199820024	IT经理世界	1998	1998年20期
读者之声	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=14&CurRec=1&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199819001	IT经理世界	1998	1998年19期
个性飞扬	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=14&CurRec=2&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199819002	IT经理世界	1998	1998年19期
从“千年虫”说起	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=14&CurRec=3&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199819013	IT经理世界	1998	1998年19期
SAP R/3内部结构剖析(下)	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=14&CurRec=4&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199819018	IT经理世界	1998	1998年19期
浅谈BPR的实施	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=14&CurRec=5&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199819021	IT经理世界	1998	1998年19期
随心所欲	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=14&CurRec=6&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199819024	IT经理世界	1998	1998年19期
编者的话	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=19&CurRec=1&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199818000	IT经理世界	1998	1998年18期
读者之声	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=19&CurRec=2&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199818002	IT经理世界	1998	1998年18期
打击盗版与知识产权保护	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=19&CurRec=3&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199818005	IT经理世界	1998	1998年18期
信息竞争力	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=19&CurRec=4&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199818010	IT经理世界	1998	1998年18期
合力	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=19&CurRec=5&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199818013	IT经理世界	1998	1998年18期
BPR失败的原因(下)——BPR固有的缺陷	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=19&CurRec=6&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199818022	IT经理世界	1998	1998年18期
阳光下的张书恒	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=19&CurRec=7&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199818025	IT经理世界	1998	1998年18期
乱花渐欲迷人眼	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=19&CurRec=8&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199818027	IT经理世界	1998	1998年18期
编者的话	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=24&CurRec=1&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199817000	IT经理世界	1998	1998年17期
读者之声	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=24&CurRec=2&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199817001	IT经理世界	1998	1998年17期
另一种垄断	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=24&CurRec=3&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199817002	IT经理世界	1998	1998年17期
政府信息公开要有章法	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=24&CurRec=4&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199817007	IT经理世界	1998	1998年17期
政府信息公开:禁区?肥肉?	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=24&CurRec=5&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199817008	IT经理世界	1998	1998年17期
评价标准	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=24&CurRec=6&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199817009	IT经理世界	1998	1998年17期
无限的管理	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=24&CurRec=7&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199817011	IT经理世界	1998	1998年17期
BPR失败的原因(上)	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=24&CurRec=8&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199817016	IT经理世界	1998	1998年17期
思想工作	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=24&CurRec=9&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199817017	IT经理世界	1998	1998年17期
欲望与潜能	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=24&CurRec=10&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199817021	IT经理世界	1998	1998年17期
木末倒置	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=29&CurRec=1&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199816000	IT经理世界	1998	1998年16期
选择企业级的NT平台	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail.aspx?QueryID=29&CurRec=2&dbcode=cjfq&dbname=CJFD9498&filename=JLSJ199816013	IT经理世界	1998	1998年16期
