title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
软件以谁为本?	软件世界	2005	2005年12期		电子词典 ； VisualBasic ； 需求分析 ； 拉彩 ； 数据模型 ； 智力优势 ； 我自己 ； 本我 ； 请举 ； 令人 ；	6个分会场,57场精彩演讲的第三届软件技术大会已于11月27日闭幕。来听技术讲座的,绝大多数是20到30岁之间的年轻人。在诸如SOA、开源软件、面向方面的开发技术(AspectOrientedProgramming)、数据模型等主题的熏陶下,最后还能有接近三分之二的人坚持下来,真的很不容易。由于《软件世界》是主办媒体,主持人让我做一个简短的闭幕致辞。原本我打算说几句客套话,向来宾、演讲专家、主办方工作人员表示感谢,上台后,临时改变了主意,问了这样两个问题:“现场的听众朋友,小时候拆过家里的钟表、电视、收音机一类玩意儿的,请举手。”——大约有三四十人举手。“拆过以后,又装好的请举手?”——只有五	2005年12期_软件以谁为本?.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ200512000&dbname=CJFD0305
声音	软件世界	2005	2005年12期		全息存储器 ； 编程平台 ； 数据连接 ； 服务网格 ； 语义网格 ； 网络实名制 ； 编程人员 ； 北京读者 ； 中星微电子 ； 平台应用 ；	创新的本质是知识改变世界可以预见今后十年、二十年创新技术的方向有两点:首先,未来技术不仅连接计算机,还将连接知识,未来的技术本质是知识改变世界。过去是靠资金、资源来改变世界,从现在开始,改变世界的力量则主要靠知识,而知识是通过网络来连接起来的。今后不仅能够在网上看别人的信息,而且能够访问和利用到别人的应用。这些应用连接在一起,就会产生巨大的力量—无论它是叫做服务网格,还是叫做语义网格,都是一种新的力量,能够把全世界可用的计算机、软件、数据连接在一起。另外,是一种“以人为本”的趋势。随着网格的普及,所有的技术将围着人来进行。当网上公布的知识足够丰富之后,用户将可以按照自己的意愿形成频道。这是未来	2005年12期_声音.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ200512001&dbname=CJFD0305
谁是信息产业领军人物?——2005中国信息产业经济年会	软件世界	2005	2005年12期	【作者】 郭杰 ；	信息产业经济 ； 领军 ； 微软大中华区 ； 董事局主席 ； 有限公司董事会 ； 电子信息 ； 浪潮集团 ； 副总裁 ； 张旭明 ； 搜狐公司 ；	本刊讯12月2日～3日,2005中国信息产业经济年会在京举行。本届年会以“企业自主创新与产业国际竞争力提升”为主题,近30位政府官员、知名专家、企业精英等演讲嘉宾及400多位业内人士共聚一堂,共同探讨全球化竞争环境下中国信息产业的现状、发展热点和企业战略,努力推动我国信息产业持续、快速、协调、健康发展。中国电子信息产业发展研究院院长张旭明在大会发言中表示,“中国信息产业经济年会,已经成为中国信息产业最具影响力的年度盛会,对推动中国信息产业发展和中国信息化发展产生了深远影响,引领了中国信息产业的未来走向。在十六届五中全会顺利召开和十一五规划建议顺利通过的大背景下,中国电子信息产业发展研究院顺应产	2005年12期_谁是信息产业领军人物?——2005中国信息产业经济年会.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ200512002&dbname=CJFD0305
软件界	软件世界	2005	2005年12期		软件界 ； 自主计算 ； 身份管理 ； 中间件 ； 需求管理 ； 平台软件 ； 企业级应用 ； 软件系统 ； 应用服务 ； 架构师 ；	创新大会眺望未来16年本刊讯为纪念电子计算机发明60周年,展望未来16年计算机技术发展趋势,中国计算机学会等单位主办的“国际计算机创新大会CI6016”,展示了过去60年计算机和网络的发展轨迹,信息化进程中的重大事件与里程碑式的创新成果,也探讨和预测了未来16年计算机领域技术创新、教育和市场发展趋势,来自国内外学术界和产业界的大量专家参加了此次会议。大会安排特邀报告共12场,涉及计算机的第二个世纪”、“计算机教育趋势”、“芯片创新趋势”、“音视频和信息技术的融合”、“高性能计算机”、“可信计算”等内容。同时也安排了“3C融合与发展”、“下一代网络发展”、“计算机创新”三个论坛。“网格”概念的提	2005年12期_软件界.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ200512003&dbname=CJFD0305
外刊	软件世界	2005	2005年12期		互用性 ； 应用程序服务器 ； 业务流程管理 ； 蠕虫病毒 ； 服务安全 ； 网络地址 ； 业务流程建模 ； 消息传输 ； 消息传递 ； 恶意软件 ；	Sun试图推进Java的互用性Web服务规范成为努力的关键Sun公司正在努力改善Java和微软的.NET平台之间的互用性,他们计划开发和发布几个工业范围的Web服务规范的开源版本。Sun公司正在规划WS-*规范在消息、元数据、安全性和服务质量方面的实现。这些规范包括:·WS-Addressing(Web服务寻址)·MTO(MMessageTransmissionOpti-mizationMechanism,消息传输优化机制)·WS-MetadataExchang(eWeb服务元数据交换)·WS-Security(Web服务安全性)·WS-SecureConversation(Web服务安全对话	2005年12期_外刊.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ200512004&dbname=CJFD0305
中国BCM最令人担忧的三件事	软件世界	2005	2005年12期	【作者】 彭敏 ；	灾难恢复 ； BCM ； 灾难备份 ； 信息系统 ； 国际企业 ； 培育阶段 ； 总体市场规模 ； 提供商 ； 整合应用 ； 国际业务部 ；	从第二届业务持续管理(BCM)高峰论坛的主题“灾难应对与企业责任”可以看出,我们仍然在继续普及业务持续管理概念的工作,这表明中国BCM还处于市场培育阶段。但笔者认为,BCM产业的发展问题也应该同时提上日程,至少得到同等关注。从产业发展的角度来看,目前中国BCM存在着最令人担忧的三件事。第一、国内企业进入BCM市场的还很少,而且规模不大。事实上,电力、银行等行业用户不可能仅仅依靠自己的力量来完成BCM的全部部署工作,他们需要专门的BCM服务提供商帮助实施。显然这意味着市场,意味着商机。据国际灾难恢复组织(DDIR)的数据预测,2005年,全球灾难备份与恢复行业的总体市场规模将高达450亿美元,而	2005年12期_中国BCM最令人担忧的三件事.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ200512005&dbname=CJFD0305
2005:动荡中前进的IT业	软件世界	2005	2005年12期	【作者】 曹玫 ；	中国软件企业 ； 符标榜 ； 国际厂商 ； 中国软件业 ； 硬件厂商 ； 市场策略 ； 中国市场 ； 市场计划 ； 战略重点 ； 市场渗透 ；	又到年终岁末时,IT厂商们纷纷开始盘点2005年营收,制定2006年战略和市场计划。媒体也在回顾和展望中迎接2006年的到来。梳理一下2005年,整个IT市场用“动荡”两个字来形容似乎并不为过。硬件厂商高层频繁离职和调任,既反映了硬件市场的风云变幻,也提供了企业自身战略调整的重要信息;而以Oracle为首的软件企业进行的一系列整合和并购,则在一定程度上预示着软件业寡头时代正在一步步向我们走来。首先来看硬件市场,2005年2月,惠普全球CEO卡莉辞职;8月思科中国总裁杜家滨调任;10月底Dell中国总裁符标榜离职……这些高层的相继离职,像一个个重磅炸弹冲击着IT界,而这些重要人物的离开,除了卡莉	2005年12期_2005:动荡中前进的IT业.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ200512006&dbname=CJFD0305
谁在影响F1?	软件世界	2005	2005年12期	【作者】 小杰 ；	阿隆索 ； 舒马赫 ； 赛事活动 ； 国际汽联 ； F1 ； 迈凯轮 ； 总冠军 ； 竞技赛场 ； 法拉利 ； 钥匙扣 ；	10月16日上午,中国上海赛车场。2005年度最后一场F1拉力赛的收官之战正在这里举行。F1赛车马达的轰鸣声此起彼伏声,并没有掩盖Fans们对他们所喜爱的赛车手们的欢呼。只见他们身穿各自喜爱车队的衣服、帽子、鞋子,喊着所喜爱的车手名字:舒马赫、阿隆索、Himi……而由于事前的积分与排位,当得知本次F1大赛的冠军并非舒马赫的时候,谁将夺冠,也变得更加扑朔迷离。F1是一项风靡全球的体育赛事活动,由飞速疾驶的赛车带来的绝非简单的惊险刺激。尽管落地中国短短两年,它又是如何影响着我们的生活?钥匙扣、T恤、帽子、纪念品等140多个款式、20大类的产品已经投入批量生产。所有设计、制作均通过设在英国的国际汽联	2005年12期_谁在影响F1?.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ200512007&dbname=CJFD0305
谁来挡住Google?	软件世界	2005	2005年12期	【作者】 马小河 ；	雅虎公司 ； 投资建议 ； Google ； 互联网泡沫 ； 拆股 ； 经营多元化 ； 质疑者 ； 负面报道 ； 第二春 ； 师中 ；	11月18日,Google的股价首次突破400美元关口,市值达到1120亿美元,接近eBay和雅虎的总合。这个消息立刻引发了互联网上讨论的热潮。对于这么高价位的股票,有人质疑,也有人表示认可。质疑者说,Google的股价已经严重偏离其价值;认可者说,不断创新并且营收状况极好的的Google,应该受到追捧。不管怎样,在34位跟踪Google股票的分析师中,有25位推荐投资者购买,另有8位建议投资者持有。价,Google必须使其经营多元化,扩展其他业务。类似的事情,从网络巨头雅虎公司身上也许可以找到一些对应的判断。1996年3月7日以13美元定价上市的雅虎股票,历经三次拆股,到2000年时曾经创下	2005年12期_谁来挡住Google?.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ200512008&dbname=CJFD0305
开源报告引争端	软件世界	2005	2005年12期	【作者】 孙丹丹 ；	知识产权法律 ； 倪光南 ； 企业学习 ； 红帽公司 ； 自主知识产权 ； 开源社区 ； 趋之若骛 ； 持续发展阶段 ； 良性循环 ； 国际交往 ；	软件产业的发展依赖某一特定的模式,不利于全面的软件市场的建立,不利于我国软件企业提高竞争力。	2005年12期_开源报告引争端.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=RJSJ200512009&dbname=CJFD0305
