title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
受控账户检测技术研究	计算机系统应用	2016	2016年11期	【作者】 宋晨 ； 王远 ； 王利明 ； 【Author】       SONG Chen;WANG Yuan;WANG Li-Ming;State Key Laboratory of Information Security, Institute of Information Engineering, Chinese Academy of Sciences; 【机构】 中国科学院信息工程研究所信息安全国家重点实验室 ；	基于账户的应用 ； 受控账户分类 ； 异常检测 ； 幂律分布 ； 行为分析 ； account-based application ； manipulated account classification ； anomaly detection ； power-law distribution ； behavior analysis ；	账户是社交网络、即时通信、电子商务等WEB应用领域中最常使用的用户标识方法.已有工作主要针对社交网络的攻击检测展开,检测对象多为垃圾消息和伪造账户.由此可见,现有研究存在检测领域覆盖不全以及检测对象缺少统一描述的问题.为了更好地进行该领域研究,首先提出以账户作为研究对象,依据恶意账户具备由攻击者控制并实施控制的特点,将该类账户统一定义为受控账户.其次,根据受控程度对研究对象进行分类,并将现有检测方法进行重新划分.再次,提出了使用统计学方法进行账户分类的思想,并在实验部分进行了受控账户的存在性验证.最后给出该领域问题的相关讨论,为受控账户的检测提供了新思路.	2016年11期_受控账户检测技术研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY201611001&dbname=CJFDLAST2016
面向Dockerfile的容器镜像构建工具	计算机系统应用	2016	2016年11期	【作者】 耿朋 ； 陈伟 ； 魏峻 ； 【Author】       GENG Peng;CHEN Wei;WEI Jun;University of Chinese Academy of Sciences;Technology Center of Software Engineering, Institute of Software, Chinese Academy of Sciences; 【机构】 中国科学院大学 ； 中国科学院软件研究所软件工程技术研究开发中心 ；	Docker镜像 ； 错误检测 ； 逆向工程 ； Dockerfile ； Docker image ； error detection ； reverse engineering ； Dockerfile ；	在容器虚拟化中,主流的镜像构建方式是通过Dockerfile来构建的.然而,在使用Dockerfile构建镜像时存在着明显的不足:由于Dockerfile语言的复杂性,使用文本编辑方式没有提供有效的语法引导,没有对Dockerfile可能存在的错误进行有效的检测,导致构建容器镜像工作效率低下.此外,使用说明不完整的第三方镜像,无法有效的确定镜像的功能和使用方法,安全性也是第三方镜像所面临的一大挑战,这带来了容器镜像的重复利用率低下的问题.针对上述问题,在分析Dockerfile语法和统计分析Dockerfile常见错误以及深入研究Docker镜像存储机制的基础上,设计了一个面向Dockerfile的镜像构建工具,并使用了可视化编辑,错误检测,逆向分析等关键技术进行实现.该工具能够在镜像构建中提供有效的语法引导,对Dockerfile常见的错误进行有效检测,为了验证第三方镜像的功能和安全性,设计了一种由Docker镜像逆向生成Dockerfile的方式,用户可以通过Dockerfile完全了解第三方镜像的功能和使用方式,另外通过二次构建的方式也可一定程度上解决第三方镜像的安全性问题.	2016年11期_面向Dockerfile的容器镜像构建工具.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY201611002&dbname=CJFDLAST2016
基于LTL语义的可达性控制器合成工具	计算机系统应用	2016	2016年11期	【作者】 景丽莎 ； 项周坤 ； 【Author】       JING Li-Sha;XIANG Zhou-Kun;State Key Lab of Computer Science, Institute of Software, Chinese Academy of Sciences;Graduate University, Chinese Academy of Sciences;School of Computer Science, Soochow University; 【机构】 中国科学院软件研究所计算机科学国家重点实验室 ； 中国科学院研究生院 ； 苏州大学计算机学院 ；	时间博弈自动机 ； 控制器合成 ； 线性时序逻辑(LTL) ； on-the-fly ； 符号化方法 ； timed game automata ； controller synthesis ； linear temporal logic(LTL) ； on-the-fly ； symbolic method ；	控制器合成是针对给定的获胜目标,在开放的实时系统环境中,自动地寻找获胜策略的过程.这个策略可以表述为一系列的符号化状态和动作的映射关系.在本文中,我们主要针对以线性时序逻辑(LTL)描述的可达性作为获胜目标,进行合成策略的发现.文中介绍了一种采用on-the-fly思路的合成算法,以规避状态数目太多带来的内存溢出问题.文中算法是对文献[1]的一种扩展,该算法主要用于解决基于分支时序逻辑(CTL)的控制器合成.另外,我们实现了相关的控制器合成工具CTAV/TGA(Timed Gamed Automata),在实现的过程中,使用on-the-fly的方式,避免了穷尽状态空间,同时,通过使用zone和抽象,大大缩减了状态数目,使时空效率控制在可接受的范围内.	2016年11期_基于LTL语义的可达性控制器合成工具.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY201611003&dbname=CJFDLAST2016
方差和词向量用于文本降维的研究	计算机系统应用	2016	2016年11期	【作者】 王甜甜 ； 康宇 ； 【Author】       WANG Tian-Tian;KANG Yu;Department of Automation, University of Science and Technology of China; 【机构】 中国科学技术大学自动化系 ；	方差 ； 词向量 ； 文本分类 ； 衰减系数 ； variance ； word embedding ； text classification ； attenuation efficient ；	文本分类中的高维数据和噪声一直是影响文本分类准确率的主要因素,特征选择和特征提取是降维和去噪的主要手段.本文提出根据词的类间概率分布方差和文档分布方差改进TF-IDF的特征选择方法(VAR-TF-IDF),调整Word2vec中的CBOW+HS词向量训练框架,用特征词词向量的叠加作为文本的特征向量,有效地提高了文本分类的准确率和召回率.实验算例证明了所提方案的有效性.	2016年11期_方差和词向量用于文本降维的研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY201611004&dbname=CJFDLAST2016
基于程序分析的分布式应用自动化追踪方法	计算机系统应用	2016	2016年11期	【作者】 袁鑫晨 ； 李海波 ； 王伟 ； 唐震 ； 任仲山 ； 郑莹莹 ； 【Author】       YUAN Xin-Chen;LI Hai-Bo;WANG Wei;TANG Zhen;REN Zhong-Shan;ZHENG Ying-Ying;University of Chinese Academy of Sciences;Technology Center of Software Engineering, Institute of Software, Chinese Academy of Sciences;China Electronics Standardization Institute; 【机构】 中国科学院大学 ； 中国科学院软件研究所软件工程技术研究开发中心 ； 中国电子技术标准化研究院 ；	分布式系统 ； 端到端追踪 ； 性能问题 ； 插桩 ； distributed system ； end-to-end tracing ； performance problem ； instrumentation ；	提出了一种零配置的端到端细粒度追踪的方法—Easy Trace,应用于分布式系统发生性能降级时的问题诊断.传统工具往往存在监测粒度与服务组件源码紧耦合或配置信息复杂、修改代价高等不足,Easy Trace能够做到零配置下性能问题的准确定位.基于开源电子商务系统的实验结果表明,Easy Trace相对传统监测工具对系统造成的扰动很小.	2016年11期_基于程序分析的分布式应用自动化追踪方法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY201611005&dbname=CJFDLAST2016
一种匿名口令鉴别构件系统	计算机系统应用	2016	2016年11期	【作者】 周楠 ； 张立武 ； 【Author】       ZHOU Nan;ZHANG Li-Wu;University of Chinese Academy of Sciences;Institute of Software, Chinese Academy of Sciences; 【机构】 中国科学院大学 ； 中国科学院软件研究所 ；	匿名鉴别 ； 口令鉴别 ； 隐私保护 ； 构件 ； 国际标准 ； anonymous authentication ； password authentication ； privacy protection ； component ； international standard ；	作为隐私保护的重要手段,匿名鉴别机制引起了各界的广泛关注,口令鉴别作为应用最广泛的鉴别方式,研究设计仅依赖于口令的匿名鉴别系统具有重要意义.在此背景下,国际标准化组织ISO/IEC JTC1/SC27启动了ISO/IEC20009-4标准项目,专门针对基于口令的匿名鉴别机制开展标准化工作,目前收录了三种匿名口令鉴别协议.本文基于该标准中的SKI协议研究设计了一种匿名口令鉴别构件系统,同时系统可支持标准中收录的其它两种协议.本文针对该构件系统的安全性、匿名性以及性能方面进行了系统的分析设计,从系统初始化、匿名分组构建到标准协议执行等各环节进行了安全保护,填补了标准本身到实际应用的差距.本文主要解决了SKI协议应用时面临的安全及效率问题,包括:协议中"公告板信息不一致"将导致合法用户认证失败、群组公告信息的"首次请求"面临超长等待延时等问题.构件系统通过引入"双重公告信息"、"请求绑定会话"、"Cache机制"等多种手段解决了上述问题.最后,我们对匿名口令鉴别构件系统的性能进行了实验分析.目前尚未见国内外同类系统被提出.	2016年11期_一种匿名口令鉴别构件系统.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY201611006&dbname=CJFDLAST2016
MapReduce下连续泊位分配系统	计算机系统应用	2016	2016年11期	【作者】 贾理国 ； 杨智应 ； 【Author】       JIA Li-Guo;YANG Zhi-Ying;Information Engineering College, Shanghai Maritime University; 【机构】 上海海事大学信息工程学院 ；	泊位分配 ； MapReduce ； 并行计算 ； 单纯形算法 ； berth allocation ； MapReduce ； parallel computing ； simplex algorithm ；	针对传统串行环境下码头连续泊位分配算法在船数大于七条时,算法的执行效率明显降低、资源占用量显著增加.首次设计了基于分布式环境下连续泊位分配系统总体架构和软件架构;提出了基于Hadoop平台下连续泊位分配系统开发环境的搭建,分布式环境下码头泊位分配系统组件设计与部署以及分布式环境下基于Map Reduce改进连续泊位分配算法的关键技术;最后实现了分布式环境下连续泊位分配系统.实验结果表明,该系统可以有效的提高连续泊位分配问题的执行效率.	2016年11期_MapReduce下连续泊位分配系统.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY201611007&dbname=CJFDLAST2016
基于云平台的高并发WebGIS服务	计算机系统应用	2016	2016年11期	【作者】 王少萍 ； 顾乃杰 ； 沈婕 ； 【Author】       WANG Shao-Ping;GU Nai-Jie;SHEN Jie;School of Computer Science and Technology, University of Science and Technology of China;Institute of Advanced Technology, University of Science and Technology of China;Key Laboratory of Virtual Geographic Environment, Nanjing Normal University;College of Geographic Sciences, Nanjing Normal University; 【机构】 中国科学技术大学计算机科学与技术学院 ； 中国科学技术大学先进技术研究院 ； 南京师范大学虚拟地理环境教育部重点实验室 ； 南京师范大学地理科学学院 ；	缓存 ； 云平台 ； 数据库集群 ； 高并发 ； 负载均衡 ； 网络地理信息系统 ； cache ； cloud platform ； database cluster ； high concurrency ； load balancing ； WebGIS ；	随着Internet技术的发展,传统的Web GIS服务器在面对大用户群高并发访问时会出现服务延迟甚至拒绝服务的现象.针对该问题,本文提出了一种基于云平台的应对高并发的Web GIS服务器架构.架构使用云平台为Web GIS服务器提供弹性计算和存储资源,并从负载均衡、缓存设计、数据库集群三方面缓解高并发瓶颈.选择开源服务器端软件Geo Server作为Web GIS应用实验部署.实验数据表明使用缓存机制明显降低了Web GIS服务响应时间.与单物理服务器相比,云平台Web GIS服务器集群架构能够有效处理高并发请求,且随着集群规模扩展,云平台Web GIS系统能够获得良好的加速比.	2016年11期_基于云平台的高并发WebGIS服务.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY201611008&dbname=CJFDLAST2016
关于交替式下推系统可达性证明的研究与实现	计算机系统应用	2016	2016年11期	【作者】 周青 ； 【Author】       ZHOU Qing;Institute of Software, Chinese Academy of Sciences;University of Chinese Academy of Sciences; 【机构】 中国科学院软件研究所 ； 中国科学院大学 ；	推理验证 ； 形式化验证 ； 交替式下推系统 ； 无穷状态系统 ； 可视化 ； deductive reasoning ； formal verification ； alternating pushdown system ； infinite state systems ； visualization ；	演绎推理是形式化验证中一种重要的方法,具有可以处理无穷状态系统的优点.本文研究与实现关于交替式下推系统中可达性的证明,该系统可以将无穷证明树转换为有穷树.文中首先利用迭代收敛思想实现了饱和算法,并通过全排列算法实现了系统完备化;然后采用余归纳方式对搜索证明进行了优化;最后利用可视化技术对证明树在三维空间进行展示.	2016年11期_关于交替式下推系统可达性证明的研究与实现.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY201611009&dbname=CJFDLAST2016
基于混合P2P的端到端网络测量系统	计算机系统应用	2016	2016年11期	【作者】 赵文俊 ； 黎文伟 ； 【Author】       ZHAO Wen-Jun;LI Wen-Wei;Department of Information Science and Engineering, Hunan University; 【机构】 湖南大学信息科学与工程学院 ；	网络测量 ； P2P ； DHT ； 心跳检测 ； 簇首 ； network measurement ； P2P ； DHT ； heartbeat detection ； regional center ；	基于P2P的网络测量系统以降低单点瓶颈和部署开销为目标,其中结构化P2P一般假设节点具有相同的能力,不适合大规模部署;非结构化P2P通信负载过大,可扩展性差.因此,本文结合多种P2P模式的优点,引入分层思想,对节点按能力分簇,选取性能佳的作为簇首组成上层高速转发网,由簇首负责维护和管理簇内普通节点,同时描述了系统的初始化构建过程、各个功能模块、自适应维护机制等,并实现了一个系统原型.实验结果表明,该系统实现了节点的自动化部署,同时提高了系统的可扩展性,降低了测量开销.	2016年11期_基于混合P2P的端到端网络测量系统.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=XTYY201611010&dbname=CJFDLAST2016
