title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
自己的园地	程序员	2009	2009年12期	【作者】 刘江 ；	客园 ； 自己的园地 ； 遗留系统 ； 瀑布模型 ； 交流技术 ； 高屋建领 ； 技术媒体 ； http ； 编辑流程 ； 给你 ；	<正>我从今年11月开始出任《程序员》和CSDN网站总编,在公布消息的同时,也通过微博客和其他方式开始小范围征集对杂志和网站的意见、建议。没有想到的是,这在社区里引发了规模不小的讨论。仅仅博客园里就有至少三位同学发表针锋相对的文章,阅读次数超过了1万,评论数也有好几百。在微博客里,响应之多也超过了我的预料。	2009年12期_自己的园地.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912001&dbname=CJFD0910
时序逻辑领域的开拓者	程序员	2009	2009年12期	【作者】 吕娜 ；	时序逻辑 ； 艾米尔 ； 图灵奖 ； 唐稚松 ； 时态逻辑 ； 科技成就 ； 规格说明 ； 形式验证 ； 计算机科学 ； 动态行为 ；	<正>又一位图灵奖得主去世了,他是受人尊敬的时序逻辑领域大师艾米尔·伯努利(AmirPnueli)。今年11月2日,这位1996年度图灵奖得主因脑出血去世,享年68岁,只剩那些熠熠生辉的科技成就留给后人。	2009年12期_时序逻辑领域的开拓者.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912003&dbname=CJFD0910
内容制作的SaaS化	程序员	2009	2009年12期	【作者】 Mark Phibbs ； 【机构】 Adobe亚太区 ；	文档编辑 ； SaaS ； 互联网广告 ； Acrobat ； 制作工具 ； 浏览器插件 ； 效果监测 ；	<正>上个月我去参加公司在美国举办的MAX大会。这次大会上,我们正式确认斥资18亿美元收购Omniture公司的消息。这对于Adobe来说是一个大消息,也是整个公司在战略上的新部署。	2009年12期_内容制作的SaaS化.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912004&dbname=CJFD0910
外包与内需齐头并进	程序员	2009	2009年12期	【作者】 Tom Ticknor ； 【机构】 美国QAI公司全球总部 ；	中国软件企业 ； 中国软件业 ； 雷曼 ； 信息产业 ； 新兴区 ； CMMI ； 应届大学生 ； 就业培训 ； 培训认证 ； 成熟度 ；	<正>2008年雷曼兄弟的倒下,掀起了一场波及全球的经济危机。如今一年半过去了,作为这场经济危机源头的美国,依然没有明显的起色。但反观大洋对岸的中国,虽然同样经历了经济的阵痛,却一枝独秀,依然保持着惊人	2009年12期_外包与内需齐头并进.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912005&dbname=CJFD0910
创造1+1＞2的开发工具	程序员	2009	2009年12期	【作者】 Wayne Williams ； 【机构】 Embarcadero公司 ；	数据库开发 ； Borland ； 卡迪 ； 软件开发 ； 触摸技术 ； 欧美地区 ； 产品战略 ； 市场占有率 ； 深度整合 ； 经济增长贡献 ；	<正>去年夏天,我们从一家从事数据库开发、设计和管理的公司,成为一家跨平台开发和管理工具的公司。通过对Borland公司CodeGear产品线的收购,今天的英巴卡迪诺在开发工具领域有一条非常漫长的产品线。然而全面而又漫长	2009年12期_创造1+1＞2的开发工具.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912006&dbname=CJFD0910
做每个人的互联网中心	程序员	2009	2009年12期	【作者】 陈明杰 ； 【机构】 北京傲游天下科技有限公司 ；	互联网中心 ； 傲游浏览器 ； 用户体验 ； 鼠标手势 ； 语言版本 ； 接受者 ； 个人电脑 ； 账号密码 ； 移动版 ； 基础应用 ；	<正>互联网时代,每个人都是信息的提供者和接受者,要成为所有人的互联网中心,必须符合以下几个基本条件。第一,必须是人人常用的平台。成为互联网中心的首要条件,必须是用户花了最多时间在上面的一个平台。	2009年12期_做每个人的互联网中心.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912007&dbname=CJFD0910
使用脚本实现设计和性能的平衡	程序员	2009	2009年12期	【作者】 陶震 ； 【机构】 Sun中国技术社区网站 ；	应用程序 ； 闭包 ； 实例化 ； 变量值 ； 解释程序 ；	<正>各种语言都有各自的特点,有的语言可以通过动态类型或闭包特性为我们带来好处。我们知道如何通过特定语言中的某些特性来简化编程,或使应用程序具有炫酷的功能。但这里有一个经常被忽略的问题:应该在何时以何种方式使用脚本语言?	2009年12期_使用脚本实现设计和性能的平衡.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912008&dbname=CJFD0910
真正应用测试	程序员	2009	2009年12期	【作者】 韩锷春 ； 【机构】 甲骨文大中华区 ；	应用测试 ； 测试经验 ； 测试效率 ； 生产系统 ； 工作负载 ； 并发性 ； 模拟生产 ； 选件 ； 负载信息 ； 测试系统 ；	<正>对于关键的生产系统的变更,比如硬件、软件及应用的升级,需要在重新上线之前做充分的测试及变更影响分析,以降低变更后上线的风险。而过去的测试经验告诉我们,尽管我们会用到各种模拟测试工具进行测试,但往往还是有一些问题,特别是性能问题和稳定性问题,需	2009年12期_真正应用测试.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912009&dbname=CJFD0910
关注Chrome OS	程序员	2009	2009年12期	【作者】 焦昕秋 ； 【机构】 CSDN ；	Chrome OS ； 电脑桌面 ； 网络应用 ； 坚若磐石 ； 山寨版 ； 正面冲突 ； 小插曲 ；	<正>尽管Google宣布开发操作系统Chrome OS后就很少再提及它,但外界对这款系统的关注和猜测从未停止,从图片到视频,互联网上不断有各种曝光的消息传来。根据最新消息,Google正式推出Chrome操作系统的时间定于11月18日。不过从之前的迹象来看,推出的应该是beta版产品。	2009年12期_关注Chrome+OS.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912010&dbname=CJFD0910
Visual Studio 2010和.NET 4.0 Beta 2发布	程序员	2009	2009年12期	【作者】 涂曙光 ； 【机构】 微软(中国)有限公司 ；	应用程序 ； NET 4.0 Beta 2 ； 管理功能 ； 本地系统 ； 调试工具 ； 配置工作 ； 源码 ；	<正>Visual Studio 2010和.NET Framework 4.0向着正式发布又前进了一步,微软前不久发布了它们的Beta 2版本,将它们直接提供给所有开发人员免费下载,相信.NET开发人员都会忍不住尝鲜一把。Beta 2版本内置了"Go-Live"许可,这代表开发人员可以开始使用Beta 2版本构建商	2009年12期_Visual+Studio+2010和.NET+4.0+Beta+2发布.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912011&dbname=CJFD0910
Play! 一个颠覆Java EE规范的Web开发框架	程序员	2009	2009年12期	【作者】 范凯 ；	Java EE ； Play ； Web开发 ； 开发速度 ； 类库 ； 易用性 ； 实现机制 ； 动态语言 ； 数据库访问 ； 搜索引擎优化 ；	<正>Play!Framework刚刚发布了1.0正式版本,这标志着Play!框架开始走向成熟,可以作为一个在商业项目当中严肃考虑的JavaWeb开发框架被引入。Play!为什么如此引得Java社区的关注?首先,Play!	2009年12期_Play!+一个颠覆Java+EE规范的Web开发框架.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912012&dbname=CJFD0910
移动时代的建模	程序员	2009	2009年12期	【作者】 潘加宇 ； 【机构】 UMLChina ；	手机应用 ； 中国移动 ； Store ； 移动世界 ； Android ； 移动应用 ； 状态机 ； 软件质量 ； 状态图 ； 目标人群 ；	<正>一个个App Sto re的成功故事激励开发人员跃跃欲试,准备编写自己的手机应用到App Store、Android Market、中国移动MM的大海中淘金。也许有的开发人员认为,手机上的"小"应用不需要建模。其实并非如此,市场没有"小"项目可言。手机应用需求从何而来,是靠拍脑袋和灵光一闪吗?其实,手机应用只不过是面对的"组织"发生了变化,不再是	2009年12期_移动时代的建模.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912013&dbname=CJFD0910
不紧不慢的欧盟	程序员	2009	2009年12期	【作者】 叶亮 ；	美国司法部 ； 确凿证据 ； MySQL ； Orade ； Amazon ； 市场竞争 ； 数据库产品 ； 测试版 ； 启动时间 ； Notes ；	<正>日前,欧盟委员会针对Oracle与Sun的并购案提出的"异议声明",指出收购MySQL可能会引发垄断的顾虑。Oracle和美国司法部反垄断局对此都发表了申明。Oracle认为欧盟委员会并没有确凿证据证明该并购交易不利于市场竞争;而美国反垄	2009年12期_不紧不慢的欧盟.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=ITSJ200912014&dbname=CJFD0910
