title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
应用动态	中国计算机用户	2003	2003年Z2期		产品供应商 ； 中小学信息化 ； 建设工程 ； 软件资源 ； 项目合作协议 ； 系统集成 ； 华南区 ； 集成服务 ； 产品性能 ； 工程招标 ；	<正> 目前,甘肃省电教馆与清华同方正式签订了《甘肃省中小学信息化环境建设工程项目合作协议》。根据此协议,甘肃省电教馆将把同方作为其承接的甘肃省中小学信息化建设部分项目中的产品供应商和系统集成商,清华同方将向列入建设计划的学校提供相关的硬件设备、应用平台、软件资源及集成服务。 据悉,清华同方将根据甘肃不同地	2003年Z2期_应用动态.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2003Z2000&dbname=CJFD0305
矿山企业管理信息化的关键	中国计算机用户	2003	2003年Z2期	【作者】 邓志雄 ； 【机构】 国务院国有资产监督管理委员会产权管理局 副局长 ；	矿山企业 ； 企业管理信息化 ； 矿产资源 ； 矿产品价格 ； 主要矿种 ； 财务管理 ； 资源特点 ； 内部人控制现象 ； 预警分析 ； 预算管理 ；	矿山企业怎样开展企业管理信息?笔者认为,长期规划、重点突破是关键。矿山企业不可能也不需要像流水线制造业那样在短时期内集中实施ERP,矿山企业的管理信息化应该一步一个脚印地前进。	2003年Z2期_矿山企业管理信息化的关键.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2003Z2001&dbname=CJFD0305
技术革新推动行业发展	中国计算机用户	2003	2003年Z2期	【作者】 片桐胜 ； 【机构】 爱普生(中国)有限公司信息产品销售本部 总经理 ；	企业文化 ； 价格策略 ； 发展策略 ； 利越 ； 技术积累 ； 技术创新 ； 互动关系 ； 劳水 ； 技术发展 ； 技术源 ；	<正> 现在几乎所有的企业部在寻求自身的发展策略,由于企业文化的差别,不同企业的发展策略也会有所不同:有的企业倾向于价格策略、有的企业更倾向于市场的细分、有的则倾向于产品与品牌的市场包装等等。所有这些不同的方式其实并无严格的优劣之分,它们之间也并不排斥。但是对于任何一个有长远目标的企业来说,只要他们在生产产品、在为其消费者或下游顾客提供有价值的劳动,那么技术的革新与进步都必将是其发展策略中	2003年Z2期_技术革新推动行业发展.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2003Z2002&dbname=CJFD0305
英特尔架构助力制造业腾飞	中国计算机用户	2003	2003年Z2期		新产品开发周期 ； 企业信息平台 ； 突发问题 ； 网络访问控制 ； 超线程技术 ； 库存成本 ； 移动计算技术 ； 企业级应用 ； 可扩充性 ； 微体系结构 ；	您的新产品开发周期是否相对滞后?您的库存成本是否总是居高不下?您的员工是在认真完成本职工作,还是疲于应付各种突发问题?如何以更低的成本实现更高的产出?如何动态地管理库存?如何实现高效的协同?如何快捷地处理海量数据?您是否总是根据过时的信息制订决策?烦琐的书面工作是否使企业的生产力停滞不前?现代制造业正面临越来越严峻的挑战。	2003年Z2期_英特尔架构助力制造业腾飞.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2003Z2003&dbname=CJFD0305
推广64位计算提升企业计算环境	中国计算机用户	2003	2003年Z2期	【作者】 朱越 ； 刘文卓 ； 【机构】 曙光公司IA事业部 ； AMD公司 副总经理 ； 中国区技术总经理 ；	服务器市场 ； 最大数 ； 寻址 ； 交叉编译器 ； 服务器应用 ； 核心硬件 ； 编译过程 ； 数据库服务 ； pteron ； 功能仿真 ；	<正> 基于x86架构的服务器发展至今,已经成为服务器市场的主流。x86架构服务器的发展一方面带动了服务器市场的整体成长,另一方面也推动了“企业计算平台统一化”的进程。然而,由于x86架构服务器32位计算能力的限制,这一“企业计算平台统一化”的进程在经历了前几年高速发展之后,已经开始遇到重要瓶颈。实现x86架构服务器的64位化是必由之路,服务器市场面临重要的变革。 64位计算与32位计算的最大区别在于“寻址能力”和“数据处理能力”。举一个简单的例子:一个5位的小计算器能够计算的最大数字范围是“99.999”,对于日常计算家用、买菜这样的工作	2003年Z2期_推广64位计算提升企业计算环境.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2003Z2004&dbname=CJFD0305
颠覆黑白之旅	中国计算机用户	2003	2003年Z2期	【作者】 e刀客 ；	彩色打印 ； 黑白激光 ； 打印成本 ； 打印速度 ； 双面打印 ； 打印效果 ； EPSON ； 商务领域 ； 打印需求 ； 网络打印 ；	阳光七彩,所以美丽; 生活百味,所以精彩; 然而,原本缤纷的世界为什么不能在商务领域中体现呢?面对单调的黑白输出文档,人们更希望可以踏上——	2003年Z2期_颠覆黑白之旅.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2003Z2005&dbname=CJFD0305
钛金属带来天籁绝响	中国计算机用户	2003	2003年Z2期	【作者】 许振新 ；	扬声器系统 ； 笔记本电脑 ； 钛金属 ； 功率不足 ； 疑惑不解 ； 音频播放 ； 生活品位 ； 信息中心 ； 声波振动 ； 锂离子电池 ；	<正> 天籁之音是每一个追求生活品位的人都为之向往的,就像时尚的人们从来没有放弃过携带随身听、CDPlayer和MP3、MD的机会一样。然而,在人们不断提高娱乐素质的同时,素有多媒体信息中心之称的笔记本电脑的表现却让人疑惑不解:有CD-ROM甚至DVD-ROM为什么却听不到高品质的音乐呢?答案非常简单,因为笔记本电脑缺少了用钛金属做“心”的扬声器系统。 旧有笔记本电脑的扬声器只能进行劣质的声音回放,犹如老式唱机一般发出的吱哇怪声实在让人不敢恭维。造这种现象的原因,一方面是因为笔记本电脑在体积上的极大局限性使扬声器系统不可能做得很大,由此引发了功率不足等现象的发生,使其音质、音量大打折扣;另一方面,以往的扬声器	2003年Z2期_钛金属带来天籁绝响.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2003Z2006&dbname=CJFD0305
SPL语言提高输出效率	中国计算机用户	2003	2003年Z2期	【作者】 孙红娜 ；	多功能一体机 ； SPL ； 打印数据 ； Printer ； 命令集 ； 打印语言 ； 输出效率 ； 驱动程序 ； Samsung ； 还原技术 ；	<正> 在相同的硬件条件下,激光多功能一体机如何才能进一步提高输出效率?高效打印语言SPL(Samsung Printer Language)给人们提供了非常好的解决办法。 打印语言实际上就是一个命令集,它告诉多功能一体机的打印部件如何组织被打印的文档。这些命令不会被单独传送,而是由打印驱动程序把它们嵌在打印数据中传给多功能一体机的打印部件,并由打印控制器分开解释。可以说,打印语言的高效压缩与还原技术的不同让相同CPU速度、相同内	2003年Z2期_SPL语言提高输出效率.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2003Z2007&dbname=CJFD0305
超线程带来事半功倍	中国计算机用户	2003	2003年Z2期	【作者】 郝鹏 ；	超线程 ； Pentium ； 微体系结构 ； 高速缓存 ； 滤镜 ； 进度条 ； 后台任务 ； 系统性能 ； 卡日 ； 许行 ；	<正> 在主频为2GHz的Pentium 4处理器面世仅一年之后,Intel又推出了3.06GHz Pentium 4处理器,再次实现了GHz的频率提升。尽管仍属同一代的产品,但3.06GHz Pentium 4相对于2GHz Pentium4处理器的变化并不局限于频率的提升,因为从这款处理器开始,Intel引入了一种全新的技术—Hyper	2003年Z2期_超线程带来事半功倍.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2003Z2008&dbname=CJFD0305
今年花胜去年红 多功能一体机市场成熟 性能价格比为关键要素	中国计算机用户	2003	2003年Z2期	【作者】 老买 ；	多功能一体机 ； 多媒体电脑 ； 彩色复印 ； 年红 ； 光电鼠标 ； 图像传感器 ； 教师用户 ； 无线网卡 ； 全球领域 ； 传统办公 ；	<正> 多功能一体机实在是一个笼统的叫法。“一体”了手机、呼机、商务通“功能”的手机可以用它,兼顾游戏影音图画文字的多媒体电脑也能沾边,甚至在老买的脑海中还浮现出能坐卧躺睡的沙发床。不过,尽管有大而失当之嫌,但这个名称当下还是特指备打印、扫描、传真、复印等两项以上功能的设备,并且各功能可以同时工作而不相互影响。它主要是“桌面”上的多功能一体机,价位在1500元至5000元之间,更多地面对中小型用户,使用过程中更多地通过共享的方式。	2003年Z2期_今年花胜去年红+多功能一体机市场成熟+性能价格比为关键要素.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=YHJS2003Z2009&dbname=CJFD0305
