title	journal_name	year	issue	author	keywords	summary	pdf_filename	article_url
柔性网络化数据存储中心	计算机工程	2006	2006年24期	【作者】 张继征 ； 贾惠波 ； 【Author】       ZHANG Jizheng,JIA Huibo(Optical Memory National Engineering Research Center,Tsinghua University,Beijing 100084) 【机构】 清华大学光盘国家工程研究中心 ； 清华大学光盘国家工程研究中心 北京100084 ； 北京100084 ；	数据中心 ； 网络存储 ； NAS ； SAN ； 光盘库 ； Data center ； Network storage ； NAS ； SAN ； Optical jukebox ；	网络存储技术的应用使存储系统和存储结构发生了显著的变化。柔性网络化数据存储中心(数据中心)采用基于IP的存储技术,使主机可以绕过服务器直接访问存储设备。该文分析了数据中心的体系结构,实验结果表明,数据中心相对于服务器存储,其性能有了大幅提高。应用于数据中心的“网络化光盘库”丰富了数据中心的存储层次,大容量磁盘缓存和光盘镜像技术提高了光盘库的性能。基于生物免疫思想的安全机制能有效地阻止对数据中心存储节点的异常访问和操作。	2006年24期_柔性网络化数据存储中心.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200624000&dbname=CJFD0608
支票大写金额图像分割策略	计算机工程	2006	2006年24期	【作者】 张重阳 ； 杨静宇 ； 张艳 ； 【Author】       ZHANG Chongyang1,2,YANG Jingyu1,ZHANG Yan1(1.Department of Computer Science,Nanjing University of Science and Technology,Nanjing 210094;2.CVIC SE Co.Ltd.,Jinan 250014) 【机构】 南京理工大学计算机科学系 ； 南京理工大学计算机科学系 南京210094 ； 中创软件工程股份有限公司博士后工作站 ； 济南250014 ； 南京210094 ；	阈值 ； 文档图像分析 ； 分割 ； 边缘 ； Threshold ； Document image analysis ； Segmentation ； Edge ；	字符图像的分割是票据自动处理系统中一个预处理过程,提取字符的质量对识别系统有很大的影响。我国支票大写金额图像背景中存在定位线和背景纹理,还有各式各样的印章对笔画信息的干扰。该文解决了复杂背景下二值化问题,采用形态学方法去除定位线,根据目标与背景的灰度和双边缘特征分析进行二值化处理,利用用户填写字符串时的书写习惯去除孤立印章碎块,基于区域增长的后处理过程来修补前期处理过程中断裂的笔画。该方法在真实支票图像的获取上,取得了较为满意的结果。	2006年24期_支票大写金额图像分割策略.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200624001&dbname=CJFD0608
机器人情感交互模型研究	计算机工程	2006	2006年24期	【作者】 张雪元 ； 王志良 ； 永井正武 ； 【Author】       ZHANG Xueyuan1,WANG Zhiliang1,Nagai Masatake2(1.School of Information Engineering,University of Science and Technology Beijing,Beijing 100083;2.Department of Information,School of Science and Engineering,Teikyo University,Utsunomiya 1-2B30) 【机构】 北京科技大学信息工程学院 ； 日本帝京大学理工学部情报学科 北京100083 ； 北京100083 ； 宇都宫1-2B30 ；	情感交互 ； Multi-agent ； 灰色系统 ； 人工心理 ； 机器人 ； Affective interaction ； Multi-agent ； Grey system ； Artificial psychology ； Robot ；	为了实现机器人与人的和谐交互,该文给出了基于Multi-agent的情感机器人结构模型,提出了机器人情感交互模型构建方法,介绍了基于灰色系统的情感模型和情感关联模型,构造了机器人学习模型,实现了情感机器人交互系统,结果表明机器人能够和人进行有智能和情感的交互。	2006年24期_机器人情感交互模型研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200624002&dbname=CJFD0608
一种新的网格资源模型研究	计算机工程	2006	2006年24期	【作者】 石振国 ； 刘宗田 ； 陈锋 ； 金庆江 ； 【Author】       SHI Zhenguo1,2,LIU Zongtian1,CHEN Feng1,JIN Qingjiang1(1.School of Computer Engineering and Science,Shanghai University,Shanghai 200072;2.School of Computer Science and Technology,Nantong University,Nantong 226019) 【机构】 上海大学计算机工程与科学学院 ； 上海大学计算机工程与科学学院 上海200072 ； 南通大学计算机科学与技术学院 ； 南通226019 ； 上海200072 ；	网格资源模型 ； 形式概念分析 ； 模糊格 ； 模糊外延Trie树 ； 模糊内涵Trie树 ； Grid resource model ； Formal concept analysis(FCA) ； Fuzzy lattice ； Fuzzy extent trie ； Fuzzy intent trie ；	提出了模糊概念格和模糊概念Trie树的网格资源模型,将形式概念分析理论和网格资源管理技术进行了有机地结合。给出了网格、资源的形式概念定义,构造了网格资源模糊概念格。利用形式概念分析方法,生成了网格资源模糊概念的外延Trie树和内涵Trie树,并给出了树的生成和资源与服务检索算法。实验和实例表明,这种资源组织方式是可行和有效的。	2006年24期_一种新的网格资源模型研究.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200624003&dbname=CJFD0608
Ad Hoc网络中分散链路状态多路QoS路由选择	计算机工程	2006	2006年24期	【作者】 李媛 ； 陈莘萌 ； 【Author】       LI Yuan,CHEN Xinmeng(Computer School,Wuhan University,Wuhan 430072) 【机构】 武汉大学计算机学院 ； 武汉大学计算机学院 武汉430072 ； 武汉430072 ；	QoS路由选择 ； AdHoc网络 ； 带宽预留 ； QoS routing ； Ad Hoc networks ； Bandwidth reservation ；	为解决移动Ad Hoc网络中QoS路径公共链路造成的带宽预留冲突,提出了一种分散链路状态多路QoS路由选择,它动态地收集源地址到目的地的分散链路状态信息,找出节点不相交的路径,根据LBHBF策略选择合适路径使延迟和总带宽满足QoS要求,并预留相应路径带宽。模拟结果显示,该方法提高了调用成功率,减少了网络费用。	2006年24期_Ad+Hoc网络中分散链路状态多路QoS路由选择.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200624004&dbname=CJFD0608
基于细粒度任务调度的防功耗分析模幂方法	计算机工程	2006	2006年24期	【作者】 童元满 ； 戴葵 ； 陆洪毅 ； 王志英 ； 【Author】       TONG Yuanman,DAI Kui,LU Hongyi,WANG Zhiying(Computer School of National University of Defense Technology,Changsha 410073) 【机构】 国防科学技术大学计算机学院 ； 国防科学技术大学计算机学院 长沙410073 ； 长沙410073 ；	简单和差分功耗分析 ； SPA ； DPA ； 模幂 ； 防护技术 ； 细粒度任务调度 ； 模乘操作 ； Simple and differential power analysis ； SPA ； DPA ； Modular exponentiation ； Protected implementation ； Fined grained scheduler ； Modular multiplication ；	提出了一种基于细粒度任务调度的防功耗分析(包括简单和差分功耗分析)模幂实现方法。将比完整模乘操作粒度更小的操作作为原子操作(最小可调度单位),将模幂运算转换成完全随机的原子操作序列,任务调度与原子操作的执行是并行的。该方法以细粒度操作为调度单位,实现简单、灵活性强,有利于提高运算性能。	2006年24期_基于细粒度任务调度的防功耗分析模幂方法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200624005&dbname=CJFD0608
基于独立分量分析的语种识别方法	计算机工程	2006	2006年24期	【作者】 陈刚 ； 陈莘萌 ； 【Author】       CHEN Gang,CHEN Xinmeng(School of Computer,Wuhan University,Wuhan 430072) 【机构】 武汉大学计算机学院 ； 武汉大学计算机学院 武汉430072 ； 武汉430072 ；	独立分量分析 ； 基函数组 ； 系数向量 ； 后验概率 ； Independent component analysis ； Basis functions ； Coefficient vector ； Posterior probability ；	用独立分量分析的方法计算每一种待识别语言的特征向量空间的基函数组及其系数向量各分量的概率分布,并用这两组信息来惟一刻画一种语言。测试音频通过上述两组信息计算针对每一种语言的后验概率,具有最大后验概率的语言就是最终的识别结果。实验结果表明,该方法具有快速、高效的特点。	2006年24期_基于独立分量分析的语种识别方法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200624006&dbname=CJFD0608
基于Web服务的HLA仿真系统扩展	计算机工程	2006	2006年24期	【作者】 韩超 ； 鞠儒生 ； 黄柯棣 ； 【Author】       HAN Chao,JU Rusheng,HUANG Kedi(Institute of Electromechanical Engineering and Automation,National University of Defense Technology,Changsha 410073) 【机构】 国防科技大学机电工程与自动化学院 ； 国防科技大学机电工程与自动化学院 长沙410073 ； 长沙410073 ；	Web服务 ； 高层体系结构 ； Web使能RTI ； SOAP ； BEEP ； Web services ； High level architecture(HLA) ； Web-enabled RTI ； SOAP ； BEEP ；	Web服务置于开放的标准技术之上,不受任何操作系统和编程语言的约束,能够允许不同平台的应用程序之间通过Internet进行通信和交换数据。利用Web服务扩展HLA仿真系统可以解决HLA存在的诸多问题,进一步提高HLA的互操作性,阐述了为什么要将Web服务引入HLA仿真系统,分析了利用Web服务扩展HLA仿真系统的几种途径。	2006年24期_基于Web服务的HLA仿真系统扩展.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200624007&dbname=CJFD0608
基于QBC的主动学习研究及其应用	计算机工程	2006	2006年24期	【作者】 赵悦 ； 穆志纯 ； 【Author】       ZHAO Yue,MU Zhichun(Information Engineering School,University of Science and Technology Beijing,Beijing 100083) 【机构】 北京科技大学信息工程学院 ； 北京科技大学信息工程学院 北京100083 ； 北京100083 ；	主动学习 ； 委员会选择 ； 投票熵 ； 相对熵 ； 信用分类 ； Active learning ； Query-by-committee(QBC) ； Vote entropy ； Kullback-leibler divergence ； Credit classification ；	结合委员会成员投票熵和相对熵,改进了基于委员会选择算法(QBC)的主动学习,并应用基于该算法的主动贝叶斯网络对电信客户信用风险分类进行建模。实验结果表明,提出的基于改进的QBC主动贝叶斯网络分类器所建模型比原有算法有更好的分类精度,并且使用了少量的训练数据。	2006年24期_基于QBC的主动学习研究及其应用.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200624008&dbname=CJFD0608
并行编译中一种线性数据和计算划分算法	计算机工程	2006	2006年24期	【作者】 董春丽 ； 韩林 ； 赵荣彩 ； 【Author】       DONG Chunli,HAN Lin,ZHAO Rongcai(School of Information Engineering,PLA Information Engineering University,Zhengzhou 450002) 【机构】 解放军信息工程大学信息工程学院 ； 解放军信息工程大学信息工程学院 郑州450002 ； 郑州450002 ；	并行编译 ； 数据划分 ； 计算划分 ； 循环级并行 ； Parallel compiler ； Data decomposition ； Computation decomposition ； Loop level parallel ；	对于高性能并行计算机而言,如何找到一种好的计算和数据划分,对数据和计算进行合理划分,增加数据本地化来减少处理器间的通信是提高其并行性能的关键。该文讨论了一种线性的自动进行无数据重组的计算和数据划分算法。	2006年24期_并行编译中一种线性数据和计算划分算法.pdf	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kcms/detail/detail.aspx?dbCode=cjfq&filename=JSJC200624009&dbname=CJFD0608
